Customer_ID,Region,Customer_Segment,Industry,Lead_Source,Lead_Stage,Is_Won,Customer_Status,Product,Campaign,Preferred_Channel,Assigned_Sales_Rep,Signup_Date,Last_Contact_Date,Days_to_Last_Contact,Lead_Score,Interaction_Count,Website_Visits,Email_Opens,Response_Time_Hours,Customer_Satisfaction,Revenue,Has_Revenue
CUST10953,Jerash,Corporate,Finance,Facebook,Won,True,Active,CRM Basic,Spring Campaign,Social Media,Samer Khalil,2024-02-20,2024-04-06,46.0,67.0,4,12,2,4.7,7.3,644.73,True
CUST10954,Irbid,Consumer,Education,LinkedIn,Contacted,False,Prospect,CRM Professional,Summer Campaign,WhatsApp,Lina Haddad,2023-07-08,2024-05-12,309.0,32.0,5,7,4,19.2,7.4,0.0,False
CUST10955,Jerash,Consumer,Hospitality,Trade Show,Qualified,False,Active,CRM Professional,Summer Campaign,Email,Ahmad Saleh,2024-03-28,2024-06-24,88.0,49.0,5,8,2,12.2,5.3,0.0,False
CUST10956,Karak,Enterprise,Finance,Instagram,Proposal,False,Active,Analytics Add-on,Back-to-School,Email,Lina Haddad,2024-01-27,2024-08-22,208.0,47.0,6,9,0,1.6,7.0,769.62,True
CUST10957,Zarqa,Consumer,Retail,Email Campaign,Negotiation,False,Prospect,Marketing Add-on,Back-to-School,Phone,Omar Mansour,2025-08-26,2025-12-31,127.0,67.0,2,8,0,5.2,5.5,94.58,True
CUST10958,Madaba,Consumer,Education,Cold Call,New Lead,False,Active,CRM Enterprise,No Campaign,Website,Lina Haddad,2025-05-23,2025-08-20,89.0,62.0,7,6,2,20.5,5.8,0.0,False
CUST10959,Aqaba,Consumer,Hospitality,Instagram,Proposal,False,Active,CRM Basic,Referral Program,Meeting,Yara Odeh,2024-07-09,2024-11-04,118.0,87.0,6,1,4,3.7,5.4,43.44,True
CUST10960,Karak,Corporate,Hospitality,Website,Lost,False,Active,CRM Basic,Q1 Acquisition,Phone,Samer Khalil,2025-08-11,2025-10-04,54.0,65.0,2,9,8,14.6,7.9,0.0,False
CUST10961,Aqaba,Consumer,Manufacturing,Facebook,Contacted,False,Active,Marketing Add-on,Summer Campaign,Meeting,Yara Odeh,2024-08-19,2024-12-13,116.0,24.0,5,8,7,4.2,6.9,0.0,False
CUST10962,Amman,Small Business,Finance,Cold Call,Won,True,Active,CRM Professional,Q1 Acquisition,Website,Samer Khalil,2024-01-14,2024-05-11,118.0,59.0,3,7,2,16.2,8.6,728.4,True
CUST10963,Jerash,Consumer,Hospitality,Cold Call,Lost,False,Active,Marketing Add-on,Spring Campaign,Phone,Yara Odeh,2025-05-19,2025-12-31,226.0,64.0,2,6,2,12.5,3.5,0.0,False
CUST10964,Salt,Small Business,Manufacturing,Website,Contacted,False,Active,CRM Professional,No Campaign,Social Media,Dana Nasser,2025-11-14,2025-12-31,47.0,59.0,7,7,3,19.7,8.0,0.0,False
CUST10965,Zarqa,Corporate,Hospitality,Cold Call,Negotiation,False,Inactive,Marketing Add-on,Referral Program,Phone,Yara Odeh,2025-09-07,2025-12-31,115.0,64.0,3,11,2,10.1,7.6,841.91,True
CUST10966,Jerash,Consumer,Technology,Email Campaign,Contacted,False,Active,Marketing Add-on,Q1 Acquisition,Social Media,Lina Haddad,2025-04-18,2025-04-25,7.0,64.0,3,13,3,14.3,8.2,0.0,False
CUST10967,Karak,Small Business,Education,Email Campaign,Negotiation,False,Active,CRM Enterprise,Summer Campaign,Meeting,Ahmad Saleh,2025-06-02,2025-10-02,122.0,83.0,0,11,5,17.5,7.8,1060.19,True
CUST10968,Jerash,Consumer,Finance,Cold Call,Won,True,Active,CRM Basic,Back-to-School,WhatsApp,Omar Mansour,2024-01-02,2024-01-13,11.0,49.0,7,8,1,7.2,8.3,90.36,True
CUST10969,Karak,Consumer,Technology,Cold Call,Contacted,False,Prospect,CRM Professional,Year-End Campaign,WhatsApp,Omar Mansour,2025-07-20,2025-12-31,164.0,5.0,6,3,5,16.6,,0.0,False
CUST10970,Karak,Corporate,Finance,Website,Negotiation,False,Inactive,Marketing Add-on,Back-to-School,Meeting,Yara Odeh,2023-10-31,2024-06-02,215.0,73.0,6,9,5,7.7,9.5,567.93,True
CUST10971,Unknown,Consumer,Retail,Referral,Won,True,Prospect,Marketing Add-on,Q1 Acquisition,Meeting,Ahmad Saleh,2024-09-07,2025-06-13,279.0,37.0,4,8,7,18.0,9.3,174.45,True
CUST10972,Aqaba,Corporate,Healthcare,Google Ads,Qualified,False,Active,CRM Basic,Back-to-School,Phone,Omar Mansour,2024-02-09,2024-03-08,28.0,82.0,5,7,5,,7.8,0.0,False
CUST10973,Karak,Consumer,Construction,Google Ads,Contacted,False,Active,CRM Professional,Q1 Acquisition,WhatsApp,Yara Odeh,2023-03-08,2023-10-29,235.0,,3,14,3,6.1,8.8,0.0,False
CUST10974,Zarqa,Consumer,Manufacturing,Instagram,New Lead,False,Active,Analytics Add-on,Back-to-School,Email,Yara Odeh,2023-01-07,2023-11-16,313.0,33.0,10,6,6,3.0,5.2,0.0,False
CUST10975,Irbid,Consumer,Finance,Instagram,Proposal,False,Active,CRM Professional,Spring Campaign,Social Media,Ahmad Saleh,2025-10-19,2025-11-14,26.0,42.0,2,10,4,5.0,7.9,28.55,True
CUST10976,Jerash,Small Business,Education,Cold Call,Lost,False,Active,Analytics Add-on,Q1 Acquisition,Meeting,Ahmad Saleh,2025-04-13,2025-06-06,54.0,26.0,2,7,3,,8.0,0.0,False
CUST10977,Jerash,Consumer,Finance,LinkedIn,Won,True,Prospect,Analytics Add-on,Spring Campaign,Website,Dana Nasser,2024-04-13,,,19.0,3,7,2,12.6,7.6,110.06,True
CUST10978,Amman,Corporate,Finance,Email Campaign,Qualified,False,Active,Marketing Add-on,Q1 Acquisition,Social Media,Yara Odeh,2025-05-12,2025-12-31,233.0,88.0,10,9,7,26.5,8.6,0.0,False
CUST10979,Zarqa,Consumer,Finance,Trade Show,Proposal,False,Prospect,CRM Basic,Spring Campaign,Phone,Lina Haddad,2023-02-13,2023-07-27,164.0,71.0,5,6,4,31.1,6.8,21.21,True
CUST10980,Zarqa,Consumer,Construction,Facebook,Contacted,False,Active,CRM Basic,No Campaign,WhatsApp,Samer Khalil,2025-05-28,2025-12-31,217.0,,6,3,3,14.4,5.0,0.0,False
CUST10981,Salt,Corporate,Hospitality,Facebook,Contacted,False,Prospect,CRM Basic,Summer Campaign,WhatsApp,Samer Khalil,2025-11-20,2025-12-31,41.0,,5,6,3,4.8,9.1,0.0,False
CUST10982,Salt,Corporate,Finance,Email Campaign,Qualified,False,Active,Marketing Add-on,Back-to-School,Email,Yara Odeh,2024-12-08,2025-01-12,35.0,41.0,8,10,1,13.6,7.5,0.0,False
CUST10983,Jerash,Consumer,Hospitality,Instagram,Qualified,False,Prospect,CRM Professional,Back-to-School,WhatsApp,Lina Haddad,2024-05-04,2025-02-14,286.0,56.0,7,11,7,12.9,5.3,0.0,False
CUST10984,Aqaba,Small Business,Education,Website,Proposal,False,Active,CRM Basic,Spring Campaign,Phone,Omar Mansour,2023-08-19,2024-08-01,348.0,53.0,0,6,1,24.2,8.0,79.85,True
CUST10985,Salt,Consumer,Education,Facebook,Lost,False,Prospect,CRM Professional,Back-to-School,Phone,Ahmad Saleh,2024-11-18,2025-08-18,273.0,87.0,9,7,2,10.4,7.4,0.0,False
CUST10986,Irbid,Corporate,Finance,Cold Call,Proposal,False,Active,CRM Professional,No Campaign,Website,Samer Khalil,2023-05-15,2023-12-09,208.0,61.0,5,6,5,3.2,6.9,270.27,True
CUST10987,Zarqa,Corporate,Hospitality,LinkedIn,Proposal,False,Active,Analytics Add-on,Q1 Acquisition,Social Media,Dana Nasser,2024-05-23,2025-01-16,238.0,71.0,6,7,2,10.4,7.2,482.0,True
CUST10988,Irbid,Corporate,Healthcare,Facebook,New Lead,False,Active,CRM Enterprise,Unknown,Social Media,Omar Mansour,2023-04-04,2023-07-06,93.0,72.0,5,7,6,2.0,6.0,0.0,False
CUST10989,Irbid,Corporate,Finance,Google Ads,Lost,False,Active,CRM Enterprise,No Campaign,Social Media,Dana Nasser,2023-08-08,2024-01-28,173.0,67.0,5,8,3,7.1,6.7,0.0,False
CUST10990,Unknown,Consumer,Manufacturing,LinkedIn,Won,True,Inactive,CRM Basic,No Campaign,Website,Samer Khalil,2023-05-21,2023-08-08,79.0,47.0,2,7,5,34.5,6.2,161.73,True
CUST10991,Zarqa,Corporate,Unknown,LinkedIn,Won,True,Prospect,Marketing Add-on,Spring Campaign,Website,Lina Haddad,2024-09-06,2024-12-25,110.0,74.0,5,6,5,10.3,9.4,1064.45,True
CUST10992,Zarqa,Small Business,Education,Facebook,Qualified,False,Active,CRM Basic,Back-to-School,Website,Lina Haddad,2023-10-05,2024-05-09,217.0,59.0,4,13,6,13.4,6.4,0.0,False
CUST10993,Aqaba,Consumer,Construction,Website,Qualified,False,Inactive,CRM Enterprise,Year-End Campaign,Email,Dana Nasser,2024-10-10,2025-10-03,358.0,63.0,2,8,4,8.8,9.3,0.0,False
CUST10994,Aqaba,Consumer,Manufacturing,Website,Proposal,False,Active,CRM Basic,Q1 Acquisition,Website,Yara Odeh,2023-09-12,2023-12-27,106.0,73.0,6,8,6,21.4,6.9,17.98,True
CUST10995,Amman,Enterprise,Manufacturing,Instagram,Contacted,False,Inactive,CRM Basic,Unknown,WhatsApp,Omar Mansour,2024-10-05,2024-11-21,47.0,32.0,6,4,4,22.8,7.2,0.0,False
CUST10996,Jerash,Corporate,Retail,Email Campaign,Negotiation,False,Active,CRM Basic,No Campaign,Meeting,Samer Khalil,2023-12-13,2024-06-11,181.0,100.0,5,6,2,17.5,6.3,250.09,True
CUST10997,Jerash,Consumer,Finance,Cold Call,Won,True,Prospect,CRM Professional,No Campaign,Email,Ahmad Saleh,2025-06-19,2025-08-22,64.0,89.0,3,6,3,1.8,6.5,357.87,True
CUST10998,Aqaba,Corporate,Finance,Trade Show,Contacted,False,Active,CRM Enterprise,Spring Campaign,WhatsApp,Lina Haddad,2023-04-23,2023-12-25,246.0,63.0,4,6,3,25.7,8.3,0.0,False
CUST10999,Jerash,Corporate,Finance,Unknown,New Lead,False,Inactive,CRM Basic,Spring Campaign,Social Media,Dana Nasser,2024-08-25,2025-04-26,244.0,67.0,4,9,7,4.7,6.9,0.0,False
CUST11000,Zarqa,Consumer,Finance,Trade Show,Negotiation,False,Active,CRM Professional,Spring Campaign,Phone,Samer Khalil,2023-02-11,2023-12-28,320.0,79.0,4,3,5,,9.3,103.95,True
CUST11001,Amman,Consumer,Technology,Google Ads,Contacted,False,Active,Analytics Add-on,Q1 Acquisition,Social Media,Omar Mansour,2025-05-20,2025-08-15,87.0,46.0,5,10,6,17.3,8.4,0.0,False
CUST11002,Karak,Corporate,Finance,Website,Proposal,False,Active,CRM Basic,Back-to-School,Website,Yara Odeh,2023-07-30,2024-03-03,217.0,60.0,5,7,3,10.8,10.0,160.98,True
CUST11003,Salt,Consumer,Construction,Instagram,Negotiation,False,Active,CRM Basic,Referral Program,Phone,Ahmad Saleh,2023-07-18,2023-07-25,7.0,68.0,6,9,1,9.4,5.1,71.35,True
CUST11004,Amman,Consumer,Hospitality,Google Ads,Contacted,False,Active,CRM Professional,Referral Program,Social Media,Ahmad Saleh,2025-10-01,2025-12-31,91.0,,3,9,5,19.2,9.1,0.0,False
CUST11005,Amman,Corporate,Education,Trade Show,Won,True,Active,Analytics Add-on,No Campaign,Email,Yara Odeh,2023-05-22,,,42.0,7,6,4,12.6,10.0,813.89,True
CUST11006,Aqaba,Enterprise,Hospitality,LinkedIn,Proposal,False,Prospect,CRM Basic,Summer Campaign,Website,Lina Haddad,2024-08-18,2025-03-16,210.0,55.0,4,8,7,3.7,6.1,287.99,True
CUST11007,Jerash,Small Business,Construction,Email Campaign,Won,True,Active,Marketing Add-on,Year-End Campaign,Social Media,Ahmad Saleh,2025-04-17,2025-10-03,169.0,58.0,5,5,4,5.8,6.9,602.39,True
CUST11008,Zarqa,Corporate,Education,LinkedIn,Won,True,Prospect,CRM Professional,Referral Program,Phone,Samer Khalil,2023-01-14,2023-12-10,330.0,39.0,4,6,2,7.1,6.1,2820.56,True
CUST11009,Irbid,Consumer,Technology,Trade Show,Won,True,Active,CRM Professional,No Campaign,WhatsApp,Lina Haddad,2025-01-04,2025-05-22,138.0,83.0,4,5,6,3.5,8.7,415.39,True
CUST11010,Irbid,Consumer,Finance,Facebook,New Lead,False,Active,CRM Basic,No Campaign,Social Media,Lina Haddad,2025-02-06,2025-12-09,306.0,,3,8,3,4.2,6.6,0.0,False
CUST11011,Jerash,Small Business,Unknown,Email Campaign,Contacted,False,Active,CRM Enterprise,Back-to-School,Email,Lina Haddad,2024-11-27,2025-07-15,230.0,33.0,1,7,2,10.0,8.6,0.0,False
CUST11012,Salt,Consumer,Hospitality,Instagram,New Lead,False,Active,CRM Basic,No Campaign,Phone,Yara Odeh,2023-01-25,2023-11-29,308.0,34.0,2,9,4,10.6,7.0,0.0,False
CUST11013,Salt,Corporate,Finance,LinkedIn,Qualified,False,Active,CRM Enterprise,Back-to-School,Social Media,Samer Khalil,2024-12-03,2025-05-13,161.0,71.0,4,4,3,10.4,6.5,0.0,False
CUST11014,Salt,Consumer,Education,Facebook,Won,True,Active,CRM Basic,No Campaign,WhatsApp,Dana Nasser,2025-06-28,2025-06-29,1.0,74.0,3,7,1,6.7,9.1,94.07,True
CUST11015,Salt,Consumer,Hospitality,Google Ads,Qualified,False,Active,CRM Professional,Referral Program,Website,Ahmad Saleh,2024-01-04,2024-08-27,236.0,57.0,3,9,8,1.1,7.9,0.0,False
CUST11016,Jerash,Consumer,Retail,Google Ads,Won,True,Inactive,Analytics Add-on,Spring Campaign,Website,Ahmad Saleh,2024-09-19,2025-03-26,188.0,75.0,3,7,3,3.1,6.1,256.09,True
CUST11017,Karak,Enterprise,Manufacturing,Website,Contacted,False,Active,CRM Enterprise,No Campaign,Website,Dana Nasser,2024-02-03,2024-02-07,4.0,62.0,4,10,4,8.4,7.0,0.0,False
CUST11018,Amman,Consumer,Retail,Unknown,Contacted,False,Active,CRM Basic,Spring Campaign,Meeting,Lina Haddad,2023-04-14,2023-08-24,132.0,50.0,4,8,3,11.8,7.3,0.0,False
CUST11019,Salt,Consumer,Healthcare,Website,Won,True,Prospect,CRM Enterprise,No Campaign,Phone,Omar Mansour,2025-04-22,2025-11-26,218.0,73.0,7,4,5,2.1,,367.49,True
CUST11020,Jerash,Consumer,Finance,Email Campaign,Qualified,False,Inactive,CRM Enterprise,Year-End Campaign,Meeting,Samer Khalil,2024-03-20,2024-12-05,260.0,51.0,3,8,4,13.1,7.9,0.0,False
CUST11021,Irbid,Corporate,Technology,Cold Call,Won,True,Active,CRM Basic,Year-End Campaign,WhatsApp,Lina Haddad,2024-03-11,2024-03-12,1.0,63.0,5,7,4,9.0,10.0,1018.72,True
CUST11022,Jerash,Consumer,Finance,Unknown,Contacted,False,Prospect,CRM Professional,Q1 Acquisition,WhatsApp,Lina Haddad,2023-03-22,2023-06-01,71.0,62.0,2,14,5,2.0,7.6,0.0,False
CUST11023,Aqaba,Consumer,Healthcare,Trade Show,Lost,False,Prospect,CRM Basic,Q1 Acquisition,Social Media,Lina Haddad,2025-01-19,2025-07-16,178.0,56.0,3,5,3,8.2,6.2,0.0,False
CUST11024,Amman,Consumer,Healthcare,Google Ads,Proposal,False,Active,CRM Professional,No Campaign,Website,Ahmad Saleh,2023-07-03,2024-01-08,189.0,67.0,6,4,4,6.4,5.3,39.12,True
CUST11025,Karak,Corporate,Manufacturing,Trade Show,Negotiation,False,Active,Analytics Add-on,Summer Campaign,Phone,Yara Odeh,2023-04-20,2024-02-05,291.0,92.0,6,9,6,27.5,6.3,1000.4,True
CUST11026,Karak,Consumer,Unknown,LinkedIn,New Lead,False,Prospect,CRM Basic,No Campaign,Meeting,Yara Odeh,2025-05-17,2025-05-25,8.0,40.0,5,10,6,7.1,7.8,0.0,False
CUST11027,Amman,Consumer,Retail,LinkedIn,Qualified,False,Active,CRM Basic,Referral Program,Meeting,Yara Odeh,2023-07-23,2024-04-01,253.0,66.0,2,11,4,9.5,8.9,0.0,False
CUST11028,Irbid,Consumer,Manufacturing,Google Ads,Won,True,Active,CRM Basic,Year-End Campaign,Website,Ahmad Saleh,2024-11-19,2024-12-19,30.0,69.0,7,9,4,11.7,5.2,126.82,True
CUST11029,Zarqa,Small Business,Finance,Website,Won,True,Active,Marketing Add-on,Year-End Campaign,Meeting,Yara Odeh,2023-03-23,2023-11-22,244.0,100.0,8,7,3,12.8,,504.97,True
CUST11030,Zarqa,Corporate,Hospitality,Google Ads,New Lead,False,Inactive,CRM Enterprise,Q1 Acquisition,Website,Omar Mansour,2023-04-07,2023-08-08,123.0,43.0,4,3,3,31.4,7.8,0.0,False
CUST11031,Madaba,Small Business,Finance,Cold Call,Contacted,False,Prospect,CRM Basic,Summer Campaign,Social Media,Samer Khalil,2025-09-27,2025-12-31,95.0,58.0,11,8,3,19.2,4.2,0.0,False
CUST11032,Zarqa,Enterprise,Technology,Cold Call,Qualified,False,Inactive,CRM Professional,Year-End Campaign,Social Media,Lina Haddad,2024-02-29,2024-12-08,283.0,61.0,7,6,4,12.5,8.2,0.0,False
CUST11033,Madaba,Enterprise,Healthcare,Trade Show,Contacted,False,Prospect,CRM Basic,No Campaign,Social Media,Yara Odeh,2023-03-03,2023-04-04,32.0,52.0,1,9,2,14.0,9.4,0.0,False
CUST11034,Amman,Consumer,Healthcare,Cold Call,Negotiation,False,Active,CRM Enterprise,Referral Program,Email,Ahmad Saleh,2023-05-16,2024-04-14,334.0,78.0,6,14,7,23.8,7.1,398.65,True
CUST11035,Irbid,Corporate,Education,Facebook,Contacted,False,Active,CRM Professional,Spring Campaign,Email,Dana Nasser,2025-01-14,2025-06-09,146.0,9.0,9,13,3,16.4,8.5,0.0,False
CUST11036,Amman,Corporate,Manufacturing,Website,Qualified,False,Active,Marketing Add-on,No Campaign,Meeting,Ahmad Saleh,2024-10-31,2025-04-05,156.0,68.0,2,7,7,11.3,,0.0,False
CUST11037,Jerash,Corporate,Education,Website,Negotiation,False,Prospect,CRM Basic,Year-End Campaign,Phone,Lina Haddad,2024-07-31,2024-08-16,16.0,59.0,6,8,3,1.6,8.5,362.41,True
CUST11038,Amman,Consumer,Manufacturing,Cold Call,Qualified,False,Active,CRM Enterprise,Back-to-School,Phone,Lina Haddad,2025-03-30,2025-12-31,276.0,55.0,7,11,3,4.1,7.9,0.0,False
CUST11039,Aqaba,Small Business,Retail,Referral,Negotiation,False,Active,CRM Enterprise,Referral Program,Social Media,Ahmad Saleh,2024-03-17,2024-05-03,47.0,60.0,7,4,5,15.2,7.1,955.24,True
CUST11040,Zarqa,Consumer,Manufacturing,LinkedIn,Lost,False,Active,Analytics Add-on,Year-End Campaign,WhatsApp,Dana Nasser,2023-01-31,2023-10-09,251.0,62.0,4,8,2,11.2,8.2,0.0,False
CUST11041,Karak,Corporate,Finance,Referral,New Lead,False,Active,CRM Professional,Referral Program,Phone,Dana Nasser,2024-09-03,2025-03-09,187.0,24.0,5,15,0,12.6,9.6,0.0,False
CUST11042,Karak,Consumer,Technology,Email Campaign,Negotiation,False,Active,CRM Enterprise,Year-End Campaign,Meeting,Lina Haddad,2023-07-24,2023-08-24,31.0,67.0,6,10,3,5.4,6.6,303.36,True
CUST11043,Salt,Consumer,Hospitality,Email Campaign,Contacted,False,Active,CRM Professional,Spring Campaign,Email,Ahmad Saleh,2023-01-12,2023-09-29,260.0,37.0,6,10,2,4.2,5.5,0.0,False
CUST11044,Jerash,Consumer,Unknown,Unknown,Qualified,False,Prospect,CRM Professional,Back-to-School,Meeting,Samer Khalil,2024-05-25,2024-06-11,17.0,45.0,7,12,5,18.6,6.3,0.0,False
CUST11045,Amman,Consumer,Manufacturing,Facebook,New Lead,False,Active,Marketing Add-on,Spring Campaign,Meeting,Samer Khalil,2024-07-30,2024-09-07,39.0,25.0,6,16,3,6.6,5.9,0.0,False
CUST11046,Jerash,Small Business,Manufacturing,Instagram,New Lead,False,Inactive,Marketing Add-on,Year-End Campaign,Email,Lina Haddad,2023-04-26,2024-02-24,304.0,15.0,9,9,5,11.3,6.7,0.0,False
CUST11047,Karak,Consumer,Technology,LinkedIn,Contacted,False,Active,CRM Enterprise,Q1 Acquisition,Website,Dana Nasser,2025-10-06,2025-11-14,39.0,39.0,2,2,5,15.9,5.4,0.0,False
CUST11048,Aqaba,Consumer,Healthcare,Email Campaign,Qualified,False,Active,CRM Professional,Spring Campaign,Social Media,Samer Khalil,2023-05-15,2023-09-24,132.0,64.0,9,7,4,8.9,7.6,0.0,False
CUST11049,Jerash,Enterprise,Technology,Trade Show,Won,True,Active,Analytics Add-on,Referral Program,Meeting,Ahmad Saleh,2024-08-09,2024-09-08,30.0,62.0,5,4,6,14.3,8.0,3195.49,True
CUST11050,Irbid,Consumer,Construction,Facebook,Negotiation,False,Prospect,CRM Basic,Summer Campaign,WhatsApp,Omar Mansour,2023-11-06,2024-04-12,158.0,76.0,5,5,2,4.1,6.2,58.24,True
CUST11051,Aqaba,Corporate,Construction,Google Ads,Lost,False,Active,CRM Basic,Year-End Campaign,Social Media,Omar Mansour,2024-12-10,2025-09-14,278.0,56.0,3,9,8,17.6,10.0,0.0,False
CUST11052,Aqaba,Consumer,Construction,Trade Show,Proposal,False,Prospect,CRM Enterprise,Back-to-School,Email,Dana Nasser,2024-06-05,2024-12-25,203.0,64.0,5,10,4,13.7,,157.29,True
CUST11053,Unknown,Consumer,Healthcare,Facebook,Contacted,False,Prospect,CRM Professional,Summer Campaign,WhatsApp,Yara Odeh,2024-09-27,2024-12-02,66.0,26.0,5,7,1,10.2,7.6,0.0,False
CUST11054,Unknown,Corporate,Construction,Trade Show,Contacted,False,Active,Marketing Add-on,Back-to-School,Phone,Omar Mansour,2023-06-30,2023-10-16,108.0,15.0,6,11,1,25.1,10.0,0.0,False
CUST11055,Irbid,Corporate,Hospitality,Cold Call,Contacted,False,Active,CRM Professional,No Campaign,Website,Ahmad Saleh,2023-04-20,2024-01-13,268.0,,6,6,3,11.6,8.3,0.0,False
CUST11056,Karak,Consumer,Finance,Trade Show,Contacted,False,Inactive,CRM Professional,Unknown,Meeting,Yara Odeh,2025-07-28,2025-12-31,156.0,81.0,1,8,3,15.4,10.0,0.0,False
CUST11057,Salt,Enterprise,Technology,Email Campaign,Negotiation,False,Active,CRM Enterprise,Back-to-School,Email,Lina Haddad,2024-06-13,2025-04-01,292.0,100.0,5,5,3,5.9,7.1,4200.43,True
CUST11058,Madaba,Enterprise,Healthcare,Facebook,Proposal,False,Active,Analytics Add-on,Spring Campaign,Website,Lina Haddad,2024-01-01,2024-01-19,18.0,73.0,1,3,4,16.1,8.2,696.65,True
CUST11059,Amman,Enterprise,Finance,Google Ads,Qualified,False,Active,CRM Professional,Summer Campaign,Meeting,Ahmad Saleh,2023-04-30,2023-07-29,90.0,66.0,6,12,4,3.7,,0.0,False
CUST11060,Jerash,Consumer,Finance,Trade Show,New Lead,False,Active,CRM Basic,No Campaign,Meeting,Lina Haddad,2025-08-26,2025-12-31,127.0,36.0,4,9,6,2.9,5.4,0.0,False
CUST11061,Jerash,Consumer,Healthcare,Google Ads,New Lead,False,Prospect,Analytics Add-on,Referral Program,Social Media,Ahmad Saleh,2025-06-20,2025-12-31,194.0,35.0,5,6,7,11.8,7.1,0.0,False
CUST11062,Irbid,Small Business,Construction,Facebook,Contacted,False,Active,CRM Professional,Summer Campaign,WhatsApp,Ahmad Saleh,2023-04-24,2024-01-02,253.0,35.0,3,5,1,4.3,8.7,0.0,False
CUST11063,Jerash,Small Business,Healthcare,Google Ads,New Lead,False,Active,CRM Basic,Q1 Acquisition,Social Media,Omar Mansour,2025-04-27,2025-12-31,248.0,23.0,2,8,3,12.2,8.3,0.0,False
CUST11064,Salt,Consumer,Retail,Instagram,Won,True,Active,CRM Enterprise,Summer Campaign,Website,Yara Odeh,2024-01-03,2024-12-14,346.0,43.0,5,12,3,18.4,6.3,810.56,True
CUST11065,Amman,Corporate,Finance,Instagram,New Lead,False,Inactive,CRM Basic,Referral Program,Email,Omar Mansour,2024-09-11,2024-12-07,87.0,54.0,4,9,6,5.9,6.8,0.0,False
CUST11066,Zarqa,Consumer,Healthcare,Trade Show,Negotiation,False,Inactive,Marketing Add-on,Q1 Acquisition,Website,Dana Nasser,2023-03-29,2023-06-27,90.0,84.0,8,5,5,5.5,7.8,47.41,True
CUST11067,Karak,Small Business,Finance,Trade Show,Qualified,False,Prospect,CRM Enterprise,Referral Program,Email,Omar Mansour,2023-08-19,2024-04-12,237.0,,1,11,3,6.6,8.5,0.0,False
CUST11068,Jerash,Consumer,Construction,Trade Show,New Lead,False,Inactive,Marketing Add-on,Year-End Campaign,Website,Lina Haddad,2024-03-31,2024-06-09,70.0,65.0,9,5,3,7.3,7.3,0.0,False
CUST11069,Jerash,Corporate,Technology,LinkedIn,Won,True,Active,CRM Professional,Q1 Acquisition,Social Media,Yara Odeh,2024-03-11,2024-04-24,44.0,100.0,7,6,2,8.1,,1333.73,True
CUST11070,Zarqa,Consumer,Hospitality,Cold Call,Proposal,False,Active,Marketing Add-on,Year-End Campaign,Website,Omar Mansour,2023-09-18,2024-04-05,200.0,37.0,6,3,7,26.1,7.9,53.56,True
CUST11071,Karak,Corporate,Education,Google Ads,Contacted,False,Active,CRM Basic,Summer Campaign,Phone,Ahmad Saleh,2025-04-19,2025-09-18,152.0,61.0,3,2,5,1.4,8.2,0.0,False
CUST11072,Amman,Small Business,Construction,Referral,Won,True,Inactive,CRM Basic,Spring Campaign,Social Media,Omar Mansour,2023-07-09,2023-10-03,86.0,80.0,2,8,5,12.5,8.7,213.45,True
CUST11073,Amman,Corporate,Education,Website,New Lead,False,Prospect,CRM Basic,Summer Campaign,Website,Lina Haddad,2023-05-15,2023-06-03,19.0,72.0,6,8,6,12.9,7.3,0.0,False
CUST11074,Madaba,Enterprise,Manufacturing,Trade Show,Contacted,False,Prospect,CRM Professional,Spring Campaign,Website,Dana Nasser,2025-08-27,2025-12-06,101.0,40.0,3,4,3,0.6,7.6,0.0,False
CUST11075,Zarqa,Small Business,Healthcare,Email Campaign,Negotiation,False,Active,CRM Basic,No Campaign,WhatsApp,Yara Odeh,2023-05-04,2023-08-07,95.0,94.0,3,5,5,8.8,7.9,87.46,True
CUST11076,Irbid,Enterprise,Healthcare,Instagram,Negotiation,False,Active,CRM Professional,Referral Program,Social Media,Samer Khalil,2024-05-22,2025-01-31,254.0,87.0,4,9,3,4.9,7.9,2271.45,True
CUST11077,Karak,Consumer,Construction,Instagram,Contacted,False,Active,CRM Professional,No Campaign,WhatsApp,Yara Odeh,2023-04-24,2024-04-15,357.0,73.0,6,6,2,8.9,8.8,0.0,False
